uri,label,lat,lon,type,cluster
"http://dbpedia.org/resource/San_Ponziano,_Rome","San Ponziano, Rome",41.9473991394043,12.54469966888428,HistoricBuilding,8
"http://dbpedia.org/resource/San_Roberto_Bellarmino,_Rome","San Roberto Bellarmino, Rome",41.92333221435547,12.49305534362793,HistoricBuilding,4
"http://dbpedia.org/resource/San_Rocco,_Rome","San Rocco, Rome",41.90545654296875,12.4758996963501,HistoricBuilding,2
"http://dbpedia.org/resource/San_Romano_Martire,_Rome","San Romano Martire, Rome",41.91073989868164,12.53812217712402,HistoricBuilding,0
http://dbpedia.org/resource/San_Salvatore_alle_Coppelle,San Salvatore alle Coppelle,41.900634765625,12.47604942321777,HistoricBuilding,2
http://dbpedia.org/resource/San_Salvatore_in_Lauro,San Salvatore in Lauro,41.90077209472656,12.46958351135254,HistoricBuilding,0
http://dbpedia.org/resource/San_Saturnino,San Saturnino,41.92250061035156,12.50769996643066,HistoricBuilding,0
http://dbpedia.org/resource/San_Sebastiano_al_Palatino,San Sebastiano al Palatino,41.88967895507812,12.48865032196045,HistoricBuilding,2
http://dbpedia.org/resource/San_Sisto_Vecchio,San Sisto Vecchio,41.88040161132812,12.49600028991699,HistoricBuilding,0
"http://dbpedia.org/resource/San_Teodoro,_Rome","San Teodoro, Rome",41.89044570922852,12.48477745056152,HistoricBuilding,3
http://dbpedia.org/resource/San_Timoteo,San Timoteo,41.75210189819336,12.35620021820068,HistoricBuilding,0
"http://dbpedia.org/resource/San_Vigilio,_Rome","San Vigilio, Rome",41.82953643798828,12.49228286743164,HistoricBuilding,1
"http://dbpedia.org/resource/San_Vitale,_Rome","San Vitale, Rome",41.89966583251953,12.49086093902588,HistoricBuilding,11
"http://dbpedia.org/resource/Sant'Agata_de'_Goti,_Rome","Sant'Agata de' Goti, Rome",41.896484375,12.48949146270752,HistoricBuilding,0
http://dbpedia.org/resource/Sant'Agata_in_Trastevere,Sant'Agata in Trastevere,41.88953018188477,12.47360992431641,HistoricBuilding,0
"http://dbpedia.org/resource/Sant'Agostino,_Rome","Sant'Agostino, Rome",41.90083312988281,12.47416687011719,HistoricBuilding,0
http://dbpedia.org/resource/Sant'Alberto_Magno,Sant'Alberto Magno,41.96449279785156,12.53442764282227,HistoricBuilding,0
http://dbpedia.org/resource/Sant'Alfonso_di_Liguori,Sant'Alfonso di Liguori,41.89581680297852,12.50032806396484,HistoricBuilding,4
http://dbpedia.org/resource/Sant'Ambrogio_della_Massima,Sant'Ambrogio della Massima,41.89316558837891,12.47833347320557,HistoricBuilding,3
http://dbpedia.org/resource/Sant'Anastasia_al_Palatino,Sant'Anastasia al Palatino,41.88806915283203,12.4841890335083,HistoricBuilding,0
http://dbpedia.org/resource/Sant'Andrea_della_Valle,Sant'Andrea della Valle,41.89583206176758,12.47444438934326,HistoricBuilding,0
http://dbpedia.org/resource/Sant'Angela_Merici,Sant'Angela Merici,41.92340087890625,12.52527618408203,HistoricBuilding,0
http://dbpedia.org/resource/Sant'Angelo_in_Pescheria,Sant'Angelo in Pescheria,41.8927001953125,12.47869968414307,HistoricBuilding,2
http://dbpedia.org/resource/Sant'Antonio_Abate_all'Esquilino,Sant'Antonio Abate all'Esquilino,41.89699935913086,12.50039958953857,HistoricBuilding,0
http://dbpedia.org/resource/Sant'Antonio_da_Padova_in_Via_Merulana,Sant'Antonio da Padova in Via Merulana,41.88880920410156,12.50394439697266,HistoricBuilding,3
http://dbpedia.org/resource/Sant'Antonio_da_Padova_in_Via_Tuscolana,Sant'Antonio da Padova in Via Tuscolana,41.88145446777344,12.5200777053833,HistoricBuilding,3
http://dbpedia.org/resource/Sant'Antonio_dei_Portoghesi,Sant'Antonio dei Portoghesi,41.90197372436523,12.47447204589844,HistoricBuilding,3
http://dbpedia.org/resource/Sant'Antonio_di_Padova_a_Circonvallazione_Appia,Sant'Antonio di Padova a Circonvallazione Appia,41.87517929077148,12.51291942596436,HistoricBuilding,0
"http://dbpedia.org/resource/Sant'Apollinare,_Rome","Sant'Apollinare, Rome",41.9008903503418,12.47361087799072,HistoricBuilding,3
http://dbpedia.org/resource/Sant'Atanasio,Sant'Atanasio,41.90788650512695,12.47943687438965,HistoricBuilding,0
http://dbpedia.org/resource/Sant'Atanasio_a_Via_Tiburtina,Sant'Atanasio a Via Tiburtina,41.91199493408203,12.54434204101562,HistoricBuilding,0
"http://dbpedia.org/resource/Sant'Egidio,_Rome","Sant'Egidio, Rome",41.89016342163086,12.46877574920654,HistoricBuilding,2
http://dbpedia.org/resource/Sant'Eugenio,Sant'Eugenio,41.91870498657227,12.47474956512451,HistoricBuilding,0
http://dbpedia.org/resource/Sant'Eusebio,Sant'Eusebio,41.89627075195312,12.50371837615967,HistoricBuilding,0
http://dbpedia.org/resource/Sant'Eustachio,Sant'Eustachio,41.89870071411133,12.47570037841797,HistoricBuilding,3
"http://dbpedia.org/resource/Sant'Ignazio,_Rome","Sant'Ignazio, Rome",41.89899826049805,12.47977733612061,HistoricBuilding,0
"http://dbpedia.org/resource/Sant'Ippolito,_Rome","Sant'Ippolito, Rome",41.91077423095703,12.52123832702637,HistoricBuilding,0
http://dbpedia.org/resource/Sant'Ireneo_a_Centocelle,Sant'Ireneo a Centocelle,41.88981246948242,12.56449794769287,HistoricBuilding,2
http://dbpedia.org/resource/Sant'Ivo_dei_Bretoni,Sant'Ivo dei Bretoni,41.90258407592773,12.474778175354,HistoricBuilding,8
http://dbpedia.org/resource/Sant'Omobono,Sant'Omobono,41.89055633544922,12.48083305358887,HistoricBuilding,0
"http://dbpedia.org/resource/Sant'Onofrio,_Rome","Sant'Onofrio, Rome",41.89722061157227,12.46138858795166,HistoricBuilding,0
http://dbpedia.org/resource/Sant'Ugo,Sant'Ugo,41.9640007019043,12.51790046691895,HistoricBuilding,0
"http://dbpedia.org/resource/Sant'Urbano_alla_Caffarella,_Rome","Sant'Urbano alla Caffarella, Rome",41.85784530639648,12.52430629730225,HistoricBuilding,4
http://dbpedia.org/resource/Santa_Balbina,Santa Balbina,41.88051986694336,12.48966217041016,HistoricBuilding,3
"http://dbpedia.org/resource/Santa_Barbara_dei_Librai,_Rome","Santa Barbara dei Librai, Rome",41.89480972290039,12.47374725341797,HistoricBuilding,3
http://dbpedia.org/resource/Santa_Caterina_a_Magnanapoli,Santa Caterina a Magnanapoli,41.89599990844727,12.48690032958984,HistoricBuilding,0
http://dbpedia.org/resource/Santa_Caterina_da_Siena_a_Via_Giulia,Santa Caterina da Siena a Via Giulia,41.89550018310547,12.46889972686768,HistoricBuilding,0
http://dbpedia.org/resource/Santa_Caterina_dei_Funari,Santa Caterina dei Funari,41.89389801025391,12.47855377197266,HistoricBuilding,0
http://dbpedia.org/resource/Santa_Cecilia_in_Trastevere,Santa Cecilia in Trastevere,41.88755416870117,12.47589206695557,HistoricBuilding,0
"http://dbpedia.org/resource/Santa_Chiara,_Rome","Santa Chiara, Rome",41.89748764038086,12.47652244567871,HistoricBuilding,0
http://dbpedia.org/resource/Santa_Costanza,Santa Costanza,41.92261505126953,12.51737499237061,HistoricBuilding,0
http://dbpedia.org/resource/Santa_Croce_alla_Lungara,Santa Croce alla Lungara,41.89450073242188,12.46599960327148,HistoricBuilding,2
http://dbpedia.org/resource/Santa_Croce_e_San_Bonaventura_alla_Pilotta,Santa Croce e San Bonaventura alla Pilotta,41.89970016479492,12.48449993133545,HistoricBuilding,0
http://dbpedia.org/resource/Santa_Croce_in_Via_Flaminia,Santa Croce in Via Flaminia,41.92873001098633,12.46784019470215,HistoricBuilding,0
http://dbpedia.org/resource/Santa_Dorotea,Santa Dorotea,41.89229965209961,12.46819972991943,HistoricBuilding,7
http://dbpedia.org/resource/Santa_Emerenziana_a_Tor_Fiorenza,Santa Emerenziana a Tor Fiorenza,41.92885971069336,12.51579189300537,HistoricBuilding,0
"http://dbpedia.org/resource/Santa_Francesca_Romana,_Rome","Santa Francesca Romana, Rome",41.89117050170898,12.48885250091553,HistoricBuilding,2
